OBJECTID,x,y,ok0,max,max_timestamp
1,113.743874,23.74969,0,0,14000
1,113.443874,22.96969,0,0,14000
1,113.503874,23.38969,0,0,14000
1,113.983874,23.80969,0,0,14000
1,113.983874,23.38969,0,0,14000
1,113.503874,22.96969,0,0,14000
1,113.383874,23.62969,0,0,14000
1,113.983874,23.92969,0,0,14000
1,113.683874,23.26969,0,0,14000
1,113.803874,23.38969,0,0,14000
1,113.683874,22.72969,0,0,14000
1,113.323874,23.38969,0,0,14000
1,113.623874,23.26969,0,0,14000
1,113.563874,23.68969,0,0,14000
1,113.623874,22.60969,0,0,14000
1,113.503874,23.68969,0,0,14000
1,113.683874,23.44969,0,0,14000
1,113.443874,23.62969,0,0,14000
1,113.503874,23.14969,0,0,14000
1,113.863874,23.86969,0,0,14000
1,113.143874,23.50969,0,0,14000
1,113.503874,23.56969,0,0,14000
1,113.923874,23.86969,0,0,14000
1,113.503874,22.78969,0,0,14000
1,113.863874,23.68969,0,0,14000
1,113.443874,23.14969,0,0,14000
1,113.743874,23.80969,0,0,14000
1,113.443874,23.02969,0,0,14000
1,113.623874,22.66969,0,0,14000
1,113.563874,23.62969,0,0,14000
1,113.083874,23.44969,0,0,14000
1,113.143874,23.38969,0,0,14000
1,113.803874,23.32969,0,0,14000
1,113.563874,23.38969,0,0,14000
1,113.263874,23.44969,0,0,14000
1,113.443874,23.08969,0,0,14000
1,113.863874,23.20969,0,0,14000
1,113.863874,23.80969,0,0,14000
1,113.503874,22.84969,0,0,14000
1,113.623874,23.20969,0,0,14000
1,113.323874,23.44969,0,0,14000
1,113.263874,23.14969,0,0,14000
1,113.623874,23.56969,0,0,14000
1,113.743874,23.44969,0,0,14000
1,113.323874,23.08969,0,0,14000
1,113.443874,22.84969,0,0,14000
1,113.803874,23.62969,0,0,14000
1,113.623874,23.32969,0,0,14000
1,113.743874,23.50969,0,0,14000
1,113.323874,22.96969,0,0,14000
1,113.263874,23.26969,0,0,14000
1,113.383874,23.14969,0,0,14000
1,113.743874,23.38969,0,0,14000
1,113.563874,22.78969,0,0,14000
1,113.503874,23.08969,0,0,14000
1,113.503874,23.02969,0,0,14000
1,113.383874,22.84969,0,0,14000
1,113.863874,23.56969,0,0,14000
1,113.803874,23.50969,0,0,14000
1,113.863874,23.92969,0,0,14000
1,113.863874,23.32969,0,0,14000
1,113.203874,23.50969,0,0,14000
1,112.903874,23.26969,0,0,14000
1,113.143874,23.14969,0,0,14000
1,112.843874,23.20969,0,0,14000
1,113.143874,22.84969,0,0,14000
1,112.903874,23.08969,0,0,14000
1,113.203874,22.90969,0,0,14000
1,113.143874,23.20969,0,0,14000
1,113.203874,23.08969,0,0,14000
1,113.143874,23.26969,0,0,14000
1,112.783874,22.84969,0,0,14000
1,112.963874,22.90969,0,0,14000
1,112.963874,23.14969,0,0,14000
1,112.843874,22.96969,0,0,14000
1,113.023874,23.14969,0,0,14000
1,112.783874,22.96969,0,0,14000
1,113.143874,22.72969,0,0,14000
1,112.903874,23.20969,0,0,14000
1,113.203874,22.84969,0,0,14000
1,113.203874,22.72969,0,0,14000
1,113.023874,22.96969,0,0,14000
1,113.143874,22.78969,0,0,14000
1,113.023874,23.20969,0,0,14000
1,113.143874,22.90969,0,0,14000
1,112.483874,22.72969,0,0,14000
1,112.963874,22.84969,0,0,14000
1,113.143874,23.02969,0,0,14000
1,112.603874,22.78969,0,0,14000
1,112.543874,22.78969,0,0,14000
1,112.963874,22.96969,0,0,14000
1,112.903874,23.14969,0,0,14000
1,112.543874,22.72969,0,0,14000
1,112.843874,22.90969,0,0,14000
1,112.903874,23.50969,0,0,14000
1,113.083874,22.84969,0,0,14000
1,112.903874,23.32969,0,0,14000
1,113.263874,22.84969,0,0,14000
1,113.203874,23.02969,0,0,14000
1,113.203874,22.96969,0,0,14000
1,113.263874,22.96969,0,0,14000
1,113.023874,23.08969,0,0,14000
1,112.483874,22.78969,0,0,14000
1,112.963874,23.08969,0,0,14000
1,112.903874,22.96969,0,0,14000
1,113.023874,23.26969,0,0,14000
1,112.963874,23.44969,0,0,14000
1,112.843874,23.56969,0,0,14000
1,112.903874,23.02969,0,0,14000
1,113.263874,22.90969,0,0,14000
1,113.263874,23.02969,0,0,14000
1,112.603874,22.72969,0,0,14000
1,112.423874,22.72969,0,0,14000
1,113.083874,22.96969,0,0,14000
1,113.023874,23.02969,0,0,14000
1,113.323874,22.78969,0,0,14000
1,113.083874,23.14969,0,0,14000
1,112.903874,22.84969,0,0,14000
1,113.023874,23.32969,0,0,14000
1,112.843874,23.14969,0,0,14000
1,112.963874,23.32969,0,0,14000
1,113.023874,22.90969,0,0,14000
1,112.783874,23.20969,0,0,14000
1,112.903874,23.38969,0,0,14000
1,113.023874,22.84969,0,0,14000
1,112.783874,22.90969,0,0,14000
1,112.843874,23.44969,0,0,14000
1,113.203874,23.14969,0,0,14000
1,112.963874,23.38969,0,0,14000
1,112.903874,23.44969,0,0,14000
1,113.203874,23.20969,0,0,14000
1,113.083874,23.08969,0,0,14000
1,112.783874,22.72969,0,0,14000
1,112.963874,23.20969,0,0,14000
1,112.603874,22.84969,0,0,14000
1,112.723874,22.84969,0,0,14000
1,112.783874,22.78969,0,0,14000
1,112.843874,23.08969,0,0,14000
1,112.723874,22.90969,0,0,14000
1,112.843874,22.84969,0,0,14000
1,113.083874,23.02969,0,0,14000
1,113.143874,22.96969,0,0,14000
1,113.143874,23.08969,0,0,14000
1,112.903874,22.90969,0,0,14000
1,113.083874,23.20969,0,0,14000
1,112.963874,23.26969,0,0,14000
1,113.083874,22.90969,0,0,14000
1,112.843874,23.02969,0,0,14000
1,112.903874,23.56969,0,0,14000
1,112.723874,22.72969,0,0,14000
1,112.963874,23.02969,0,0,14000
1,112.663874,22.78969,0,0,14000
1,113.083874,22.78969,0,0,14000
1,112.663874,22.84969,0,0,14000
1,113.203874,22.78969,0,0,14000
1,112.723874,22.78969,0,0,14000
1,113.263874,22.78969,0,0,14000
1,113.743874,22.60969,0,0,14000
1,113.983874,22.78969,0,0,14000
1,113.923874,22.78969,0,0,14000
1,113.863874,22.66969,0,0,14000
1,114.283874,22.78969,0,0,14000
1,113.923874,22.66969,0,0,14000
1,114.283874,22.66969,0,0,14000
1,113.803874,22.72969,0,0,14000
1,114.283874,22.60969,0,0,14000
1,114.523874,22.54969,0,0,14000
1,113.863874,22.78969,0,0,14000
1,113.743874,22.48969,0,0,14000
1,113.743874,22.66969,0,0,14000
1,114.523874,22.42969,0,0,14000
1,114.283874,22.72969,0,0,14000
1,113.803874,22.66969,0,0,14000
1,114.223874,22.72969,0,0,14000
1,114.103874,22.54969,0,0,14000
1,114.223874,22.60969,0,0,14000
1,113.803874,22.36969,0,0,14000
1,113.983874,22.72969,0,0,14000
1,114.583874,22.48969,0,0,14000
1,113.863874,22.48969,0,0,14000
1,114.163874,22.66969,0,0,14000
1,113.923874,22.72969,0,0,14000
1,113.803874,22.60969,0,0,14000
1,113.803874,22.42969,0,0,14000
1,114.463874,22.66969,0,0,14000
1,114.163874,22.60969,0,0,14000
1,114.583874,22.66969,0,0,14000
1,113.863874,22.36969,0,0,14000
1,113.803874,22.54969,0,0,14000
1,113.863874,22.60969,0,0,14000
1,113.743874,22.72969,0,0,14000
1,113.923874,22.60969,0,0,14000
1,114.463874,22.60969,0,0,14000
1,114.523874,22.48969,0,0,14000
1,113.983874,22.66969,0,0,14000
1,113.863874,22.72969,0,0,14000
1,114.403874,22.60969,0,0,14000
1,113.983874,22.60969,0,0,14000
1,114.343874,22.60969,0,0,14000
1,114.103874,22.60969,0,0,14000
1,113.863874,22.30969,0,0,14000
1,114.583874,22.54969,0,0,14000
1,113.923874,22.54969,0,0,14000
1,114.103874,22.66969,0,0,14000
1,114.043874,22.60969,0,0,14000
1,114.043874,22.54969,0,0,14000
1,114.043874,22.66969,0,0,14000
1,114.343874,22.66969,0,0,14000
1,114.103874,22.72969,0,0,14000
1,114.223874,22.78969,0,0,14000
1,114.343874,22.78969,0,0,14000
1,113.923874,22.48969,0,0,14000
1,113.743874,22.42969,0,0,14000
1,114.223874,22.66969,0,0,14000
1,113.983874,22.54969,0,0,14000
1,114.583874,22.60969,0,0,14000
1,113.863874,22.42969,0,0,14000
1,113.803874,22.48969,0,0,14000
1,114.343874,22.72969,0,0,14000
1,114.043874,22.72969,0,0,14000
1,113.863874,22.54969,0,0,14000
1,114.523874,22.60969,0,0,14000
1,114.403874,22.66969,0,0,14000
1,114.403874,22.72969,0,0,14000
1,113.683874,23.02969,0,0,14000
1,113.623874,22.96969,0,0,14000
1,113.863874,23.02969,0,0,14000
1,113.923874,23.02969,0,0,14000
1,114.103874,22.96969,0,0,14000
1,113.683874,23.08969,0,0,14000
1,114.163874,22.78969,0,0,14000
1,114.103874,22.90969,0,0,14000
1,113.983874,23.02969,0,0,14000
1,113.683874,22.78969,0,0,14000
1,113.623874,22.90969,0,0,14000
1,114.043874,23.02969,0,0,14000
1,113.983874,22.84969,0,0,14000
1,114.103874,23.02969,0,0,14000
1,114.103874,22.84969,0,0,14000
1,114.043874,23.08969,0,0,14000
1,113.683874,22.84969,0,0,14000
1,113.563874,23.02969,0,0,14000
1,113.743874,22.78969,0,0,14000
1,114.043874,22.96969,0,0,14000
1,113.683874,22.90969,0,0,14000
1,113.623874,23.08969,0,0,14000
1,113.863874,22.96969,0,0,14000
1,113.743874,22.96969,0,0,14000
1,114.043874,22.84969,0,0,14000
1,113.803874,23.02969,0,0,14000
1,113.803874,22.78969,0,0,14000
1,113.923874,23.08969,0,0,14000
1,114.223874,22.84969,0,0,14000
1,114.103874,22.78969,0,0,14000
1,113.923874,22.84969,0,0,14000
1,113.923874,22.90969,0,0,14000
1,114.223874,22.90969,0,0,14000
1,113.623874,22.84969,0,0,14000
1,113.803874,22.96969,0,0,14000
1,113.923874,22.96969,0,0,14000
1,114.043874,22.78969,0,0,14000
1,113.983874,22.90969,0,0,14000
1,113.743874,22.90969,0,0,14000
1,113.683874,22.96969,0,0,14000
1,114.223874,22.96969,0,0,14000
1,113.983874,23.08969,0,0,14000
1,113.803874,22.84969,0,0,14000
1,113.623874,23.02969,0,0,14000
1,114.163874,22.90969,0,0,14000
1,114.043874,22.90969,0,0,14000
1,113.863874,23.08969,0,0,14000
1,113.743874,23.08969,0,0,14000
1,113.743874,23.02969,0,0,14000
1,113.983874,22.96969,0,0,14000
1,114.163874,22.72969,0,0,14000
1,113.803874,22.90969,0,0,14000
1,113.743874,22.84969,0,0,14000
1,113.863874,22.90969,0,0,14000
1,113.563874,22.96969,0,0,14000
1,113.803874,23.08969,0,0,14000
1,114.163874,22.96969,0,0,14000
1,113.863874,22.84969,0,0,14000
1,114.163874,22.84969,0,0,14000
