OBJECTID,x,y,ok0,max,max_timestamp
1,113.403874,22.48969,0,0,14000
1,113.403874,22.66969,0,0,14000
1,113.243874,22.72969,0,0,14000
1,113.343874,22.46969,0,0,14000
1,113.583874,22.48969,0,0,14000
1,113.663874,22.50969,0,0,14000
1,113.623874,22.52969,0,0,14000
1,113.563874,22.44969,0,0,14000
1,113.283874,22.50969,0,0,14000
1,113.323874,22.56969,0,0,14000
1,113.603874,22.50969,0,0,14000
1,113.383874,22.74969,0,0,14000
1,113.303874,22.38969,0,0,14000
1,113.543874,22.60969,0,0,14000
1,113.563874,22.54969,0,0,14000
1,113.343874,22.62969,0,0,14000
1,113.283874,22.42969,0,0,14000
1,113.463874,22.44969,0,0,14000
1,113.443874,22.64969,0,0,14000
1,113.383874,22.38969,0,0,14000
1,113.263874,22.54969,0,0,14000
1,113.443874,22.50969,0,0,14000
1,113.403874,22.28969,0,0,14000
1,113.283874,22.72969,0,0,14000
1,113.203874,22.58969,0,0,14000
1,113.283874,22.38969,0,0,14000
1,113.443874,22.46969,0,0,14000
1,113.403874,22.26969,0,0,14000
1,113.303874,22.48969,0,0,14000
1,113.243874,22.68969,0,0,14000
1,113.463874,22.36969,0,0,14000
1,113.403874,22.38969,0,0,14000
1,113.403874,22.52969,0,0,14000
1,113.463874,22.52969,0,0,14000
1,113.363874,22.72969,0,0,14000
1,113.383874,22.52969,0,0,14000
1,113.423874,22.42969,0,0,14000
1,113.303874,22.72969,0,0,14000
1,113.303874,22.50969,0,0,14000
1,113.303874,22.68969,0,0,14000
1,113.243874,22.60969,0,0,14000
1,113.243874,22.56969,0,0,14000
1,113.543874,22.52969,0,0,14000
1,113.303874,22.36969,0,0,14000
1,113.583874,22.50969,0,0,14000
1,113.263874,22.52969,0,0,14000
1,113.343874,22.72969,0,0,14000
1,113.503874,22.32969,0,0,14000
1,113.183874,22.62969,0,0,14000
1,113.503874,22.60969,0,0,14000
1,113.423874,22.70969,0,0,14000
1,113.323874,22.42969,0,0,14000
1,113.303874,22.54969,0,0,14000
1,113.283874,22.56969,0,0,14000
1,113.343874,22.38969,0,0,14000
1,113.383874,22.62969,0,0,14000
1,113.303874,22.44969,0,0,14000
1,113.383874,22.58969,0,0,14000
1,113.423874,22.60969,0,0,14000
1,113.503874,22.56969,0,0,14000
1,113.643874,22.46969,0,0,14000
1,113.563874,22.42969,0,0,14000
1,113.523874,22.50969,0,0,14000
1,113.483874,22.60969,0,0,14000
1,113.323874,22.62969,0,0,14000
1,113.283874,22.54969,0,0,14000
1,113.283874,22.46969,0,0,14000
1,113.423874,22.34969,0,0,14000
1,113.483874,22.44969,0,0,14000
1,113.263874,22.50969,0,0,14000
1,113.343874,22.66969,0,0,14000
1,113.483874,22.56969,0,0,14000
1,113.483874,22.36969,0,0,14000
1,113.523874,22.54969,0,0,14000
1,113.443874,22.56969,0,0,14000
1,113.563874,22.52969,0,0,14000
1,113.323874,22.44969,0,0,14000
1,113.263874,22.72969,0,0,14000
1,113.483874,22.70969,0,0,14000
1,113.523874,22.66969,0,0,14000
1,113.443874,22.22969,0,0,14000
1,113.183874,22.60969,0,0,14000
1,113.383874,22.54969,0,0,14000
1,113.363874,22.70969,0,0,14000
1,113.283874,22.70969,0,0,14000
1,113.423874,22.74969,0,0,14000
1,113.423874,22.36969,0,0,14000
1,113.423874,22.50969,0,0,14000
1,113.603874,22.52969,0,0,14000
1,113.563874,22.60969,0,0,14000
1,113.303874,22.58969,0,0,14000
1,113.463874,22.72969,0,0,14000
1,113.343874,22.42969,0,0,14000
1,113.383874,22.64969,0,0,14000
1,113.403874,22.58969,0,0,14000
1,113.243874,22.54969,0,0,14000
1,113.423874,22.66969,0,0,14000
1,113.443874,22.66969,0,0,14000
1,113.323874,22.66969,0,0,14000
1,113.423874,22.38969,0,0,14000
1,113.403874,22.30969,0,0,14000
1,113.443874,22.54969,0,0,14000
1,113.423874,22.64969,0,0,14000
1,113.443874,22.62969,0,0,14000
1,113.423874,22.24969,0,0,14000
1,113.463874,22.56969,0,0,14000
1,113.623874,22.50969,0,0,14000
1,113.403874,22.64969,0,0,14000
1,113.363874,22.30969,0,0,14000
1,113.483874,22.28969,0,0,14000
1,113.503874,22.42969,0,0,14000
1,113.283874,22.58969,0,0,14000
1,113.403874,22.60969,0,0,14000
1,113.223874,22.66969,0,0,14000
1,113.303874,22.42969,0,0,14000
1,113.363874,22.68969,0,0,14000
1,113.423874,22.68969,0,0,14000
1,113.403874,22.54969,0,0,14000
1,113.283874,22.44969,0,0,14000
1,113.423874,22.22969,0,0,14000
1,113.363874,22.36969,0,0,14000
1,113.463874,22.46969,0,0,14000
1,113.283874,22.60969,0,0,14000
1,113.343874,22.68969,0,0,14000
1,113.463874,22.22969,0,0,14000
1,113.523874,22.58969,0,0,14000
1,113.203874,22.66969,0,0,14000
1,113.243874,22.70969,0,0,14000
1,113.523874,22.44969,0,0,14000
1,113.383874,22.68969,0,0,14000
1,113.623874,22.56969,0,0,14000
1,113.443874,22.68969,0,0,14000
1,113.263874,22.62969,0,0,14000
1,113.643874,22.48969,0,0,14000
1,113.563874,22.48969,0,0,14000
1,113.363874,22.64969,0,0,14000
1,113.423874,22.62969,0,0,14000
1,113.243874,22.62969,0,0,14000
1,113.683874,22.50969,0,0,14000
1,113.443874,22.44969,0,0,14000
1,113.383874,22.60969,0,0,14000
1,113.503874,22.64969,0,0,14000
1,113.423874,22.56969,0,0,14000
1,113.203874,22.56969,0,0,14000
1,113.423874,22.58969,0,0,14000
1,113.323874,22.40969,0,0,14000
1,113.463874,22.30969,0,0,14000
1,113.323874,22.64969,0,0,14000
1,113.443874,22.72969,0,0,14000
1,113.443874,22.38969,0,0,14000
1,113.483874,22.50969,0,0,14000
1,113.343874,22.44969,0,0,14000
1,113.383874,22.48969,0,0,14000
1,113.603874,22.46969,0,0,14000
1,113.403874,22.34969,0,0,14000
1,113.263874,22.60969,0,0,14000
1,113.483874,22.68969,0,0,14000
1,113.403874,22.44969,0,0,14000
1,113.463874,22.38969,0,0,14000
1,113.463874,22.58969,0,0,14000
1,113.543874,22.56969,0,0,14000
1,113.343874,22.32969,0,0,14000
1,113.323874,22.72969,0,0,14000
1,113.563874,22.56969,0,0,14000
1,113.323874,22.52969,0,0,14000
1,113.443874,22.70969,0,0,14000
1,113.623874,22.48969,0,0,14000
1,113.543874,22.42969,0,0,14000
1,113.343874,22.48969,0,0,14000
1,113.383874,22.66969,0,0,14000
1,113.683874,22.48969,0,0,14000
1,113.383874,22.44969,0,0,14000
1,113.383874,22.42969,0,0,14000
1,113.343874,22.50969,0,0,14000
1,113.543874,22.54969,0,0,14000
1,113.343874,22.54969,0,0,14000
1,113.403874,22.72969,0,0,14000
1,113.403874,22.68969,0,0,14000
1,113.403874,22.56969,0,0,14000
1,113.223874,22.52969,0,0,14000
1,113.263874,22.66969,0,0,14000
1,113.523874,22.64969,0,0,14000
1,113.383874,22.32969,0,0,14000
1,113.263874,22.70969,0,0,14000
1,113.223874,22.64969,0,0,14000
1,113.463874,22.64969,0,0,14000
1,113.263874,22.68969,0,0,14000
1,113.303874,22.62969,0,0,14000
1,113.283874,22.68969,0,0,14000
1,113.403874,22.42969,0,0,14000
1,113.583874,22.52969,0,0,14000
1,113.343874,22.52969,0,0,14000
1,113.323874,22.54969,0,0,14000
1,113.343874,22.60969,0,0,14000
1,113.263874,22.44969,0,0,14000
1,113.463874,22.32969,0,0,14000
1,113.323874,22.36969,0,0,14000
1,113.243874,22.48969,0,0,14000
1,113.483874,22.46969,0,0,14000
1,113.563874,22.46969,0,0,14000
1,113.383874,22.24969,0,0,14000
1,113.543874,22.44969,0,0,14000
1,113.503874,22.48969,0,0,14000
1,113.363874,22.40969,0,0,14000
1,113.423874,22.32969,0,0,14000
1,113.523874,22.42969,0,0,14000
1,113.503874,22.26969,0,0,14000
1,113.443874,22.36969,0,0,14000
1,113.363874,22.74969,0,0,14000
1,113.263874,22.64969,0,0,14000
1,113.623874,22.46969,0,0,14000
1,113.363874,22.46969,0,0,14000
1,113.443874,22.24969,0,0,14000
1,113.483874,22.32969,0,0,14000
1,113.243874,22.64969,0,0,14000
1,113.383874,22.46969,0,0,14000
1,113.543874,22.48969,0,0,14000
1,113.403874,22.50969,0,0,14000
1,113.583874,22.46969,0,0,14000
1,113.503874,22.58969,0,0,14000
1,113.263874,22.46969,0,0,14000
1,113.263874,22.58969,0,0,14000
1,113.483874,22.62969,0,0,14000
1,113.243874,22.66969,0,0,14000
1,113.383874,22.50969,0,0,14000
1,113.483874,22.54969,0,0,14000
1,113.243874,22.52969,0,0,14000
1,113.463874,22.66969,0,0,14000
1,113.443874,22.26969,0,0,14000
1,113.343874,22.64969,0,0,14000
1,113.423874,22.48969,0,0,14000
1,113.223874,22.68969,0,0,14000
1,113.383874,22.70969,0,0,14000
1,113.483874,22.26969,0,0,14000
1,113.303874,22.66969,0,0,14000
1,113.463874,22.48969,0,0,14000
1,113.343874,22.70969,0,0,14000
1,113.483874,22.52969,0,0,14000
1,113.423874,22.54969,0,0,14000
1,113.603874,22.54969,0,0,14000
1,113.383874,22.72969,0,0,14000
1,113.343874,22.36969,0,0,14000
1,113.463874,22.28969,0,0,14000
1,113.323874,22.50969,0,0,14000
1,113.403874,22.36969,0,0,14000
1,113.603874,22.56969,0,0,14000
1,113.543874,22.50969,0,0,14000
1,113.343874,22.34969,0,0,14000
1,113.383874,22.36969,0,0,14000
1,113.403874,22.24969,0,0,14000
1,113.223874,22.58969,0,0,14000
1,113.463874,22.70969,0,0,14000
1,113.503874,22.68969,0,0,14000
1,113.183874,22.64969,0,0,14000
1,113.403874,22.40969,0,0,14000
1,113.343874,22.56969,0,0,14000
1,113.343874,22.28969,0,0,14000
1,113.483874,22.24969,0,0,14000
1,113.363874,22.62969,0,0,14000
1,113.343874,22.58969,0,0,14000
1,113.563874,22.58969,0,0,14000
1,113.443874,22.34969,0,0,14000
1,113.463874,22.40969,0,0,14000
1,113.303874,22.70969,0,0,14000
1,113.483874,22.38969,0,0,14000
1,113.343874,22.40969,0,0,14000
1,113.323874,22.38969,0,0,14000
1,113.203874,22.60969,0,0,14000
1,113.363874,22.58969,0,0,14000
1,113.423874,22.72969,0,0,14000
1,113.423874,22.52969,0,0,14000
1,113.443874,22.60969,0,0,14000
1,113.283874,22.40969,0,0,14000
1,113.223874,22.60969,0,0,14000
1,113.303874,22.40969,0,0,14000
1,113.363874,22.34969,0,0,14000
1,113.403874,22.46969,0,0,14000
1,113.363874,22.54969,0,0,14000
1,113.543874,22.64969,0,0,14000
1,113.303874,22.56969,0,0,14000
1,113.263874,22.48969,0,0,14000
1,113.523874,22.62969,0,0,14000
1,113.443874,22.52969,0,0,14000
1,113.423874,22.44969,0,0,14000
